"batter_name","url","home","y","n"
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_28/gid_2012_08_28_tormlb_nyamlb_1/inning/inning_all.xml",0,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_29/gid_2012_08_29_tormlb_nyamlb_1/inning/inning_all.xml",0,0,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_30/gid_2012_08_30_tbamlb_tormlb_1/inning/inning_all.xml",1,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_31/gid_2012_08_31_tbamlb_tormlb_1/inning/inning_all.xml",1,1,3
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_01/gid_2012_09_01_tbamlb_tormlb_1/inning/inning_all.xml",1,1,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_02/gid_2012_09_02_tbamlb_tormlb_1/inning/inning_all.xml",1,1,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_03/gid_2012_09_03_balmlb_tormlb_1/inning/inning_all.xml",1,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_04/gid_2012_09_04_balmlb_tormlb_1/inning/inning_all.xml",1,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_05/gid_2012_09_05_balmlb_tormlb_1/inning/inning_all.xml",1,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_07/gid_2012_09_07_tormlb_bosmlb_1/inning/inning_all.xml",0,1,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_08/gid_2012_09_08_tormlb_bosmlb_1/inning/inning_all.xml",0,0,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_09/gid_2012_09_09_tormlb_bosmlb_1/inning/inning_all.xml",0,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_11/gid_2012_09_11_seamlb_tormlb_1/inning/inning_all.xml",1,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_12/gid_2012_09_12_seamlb_tormlb_1/inning/inning_all.xml",1,1,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_13/gid_2012_09_13_seamlb_tormlb_1/inning/inning_all.xml",1,1,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_15/gid_2012_09_15_bosmlb_tormlb_1/inning/inning_all.xml",1,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_20/gid_2012_09_20_tormlb_nyamlb_1/inning/inning_all.xml",0,0,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_21/gid_2012_09_21_tormlb_tbamlb_1/inning/inning_all.xml",0,0,3
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_22/gid_2012_09_22_tormlb_tbamlb_1/inning/inning_all.xml",0,0,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_23/gid_2012_09_23_tormlb_tbamlb_1/inning/inning_all.xml",0,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_24/gid_2012_09_24_tormlb_balmlb_1/inning/inning_all.xml",0,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_24/gid_2012_09_24_tormlb_balmlb_2/inning/inning_all.xml",0,1,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_25/gid_2012_09_25_tormlb_balmlb_1/inning/inning_all.xml",0,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_26/gid_2012_09_26_tormlb_balmlb_1/inning/inning_all.xml",0,1,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_27/gid_2012_09_27_nyamlb_tormlb_1/inning/inning_all.xml",1,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_28/gid_2012_09_28_nyamlb_tormlb_1/inning/inning_all.xml",1,0,5
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_29/gid_2012_09_29_nyamlb_tormlb_1/inning/inning_all.xml",1,0,4
"Edwin Encarnacion","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_30/gid_2012_09_30_nyamlb_tormlb_1/inning/inning_all.xml",1,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_06/gid_2012_04_06_chamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_07/gid_2012_04_07_chamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_08/gid_2012_04_08_chamlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_09/gid_2012_04_09_seamlb_texmlb_1/inning/inning_all.xml",1,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_10/gid_2012_04_10_seamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_11/gid_2012_04_11_seamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_12/gid_2012_04_12_seamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_13/gid_2012_04_13_texmlb_minmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_14/gid_2012_04_14_texmlb_minmlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_15/gid_2012_04_15_texmlb_minmlb_1/inning/inning_all.xml",0,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_17/gid_2012_04_17_texmlb_bosmlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_18/gid_2012_04_18_texmlb_bosmlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_19/gid_2012_04_19_texmlb_detmlb_1/inning/inning_all.xml",0,0,6
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_21/gid_2012_04_21_texmlb_detmlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_21/gid_2012_04_21_texmlb_detmlb_2/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_22/gid_2012_04_22_texmlb_detmlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_23/gid_2012_04_23_nyamlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_24/gid_2012_04_24_nyamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_25/gid_2012_04_25_nyamlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_27/gid_2012_04_27_tbamlb_texmlb_1/inning/inning_all.xml",1,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_28/gid_2012_04_28_tbamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_29/gid_2012_04_29_tbamlb_texmlb_1/inning/inning_all.xml",1,0,1
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_04/gid_2012_05_04_texmlb_clemlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_05/gid_2012_05_05_texmlb_clemlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_06/gid_2012_05_06_texmlb_clemlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_07/gid_2012_05_07_texmlb_balmlb_1/inning/inning_all.xml",0,1,6
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_08/gid_2012_05_08_texmlb_balmlb_1/inning/inning_all.xml",0,4,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_10/gid_2012_05_10_texmlb_balmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_10/gid_2012_05_10_texmlb_balmlb_2/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_11/gid_2012_05_11_anamlb_texmlb_1/inning/inning_all.xml",1,2,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_12/gid_2012_05_12_anamlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_13/gid_2012_05_13_anamlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_14/gid_2012_05_14_kcamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_15/gid_2012_05_15_kcamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_16/gid_2012_05_16_oakmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_17/gid_2012_05_17_oakmlb_texmlb_1/inning/inning_all.xml",1,0,2
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_18/gid_2012_05_18_texmlb_houmlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_19/gid_2012_05_19_texmlb_houmlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_20/gid_2012_05_20_texmlb_houmlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_21/gid_2012_05_21_texmlb_seamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_22/gid_2012_05_22_texmlb_seamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_23/gid_2012_05_23_texmlb_seamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_25/gid_2012_05_25_tormlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_26/gid_2012_05_26_tormlb_texmlb_1/inning/inning_all.xml",1,1,7
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_27/gid_2012_05_27_tormlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_29/gid_2012_05_29_seamlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_30/gid_2012_05_30_seamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_01/gid_2012_06_01_texmlb_anamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_02/gid_2012_06_02_texmlb_anamlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_03/gid_2012_06_03_texmlb_anamlb_1/inning/inning_all.xml",0,0,6
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_04/gid_2012_06_04_texmlb_oakmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_05/gid_2012_06_05_texmlb_oakmlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_06/gid_2012_06_06_texmlb_oakmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_07/gid_2012_06_07_texmlb_oakmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_08/gid_2012_06_08_texmlb_sfnmlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_09/gid_2012_06_09_texmlb_sfnmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_10/gid_2012_06_10_texmlb_sfnmlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_12/gid_2012_06_12_arimlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_13/gid_2012_06_13_arimlb_texmlb_1/inning/inning_all.xml",1,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_14/gid_2012_06_14_arimlb_texmlb_1/inning/inning_all.xml",1,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_19/gid_2012_06_19_texmlb_sdnmlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_20/gid_2012_06_20_texmlb_sdnmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_22/gid_2012_06_22_colmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_23/gid_2012_06_23_colmlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_24/gid_2012_06_24_colmlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_25/gid_2012_06_25_detmlb_texmlb_1/inning/inning_all.xml",1,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_26/gid_2012_06_26_detmlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_27/gid_2012_06_27_detmlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_28/gid_2012_06_28_oakmlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_29/gid_2012_06_29_oakmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_30/gid_2012_06_30_oakmlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_01/gid_2012_07_01_oakmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_03/gid_2012_07_03_texmlb_chamlb_1/inning/inning_all.xml",0,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_04/gid_2012_07_04_texmlb_chamlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_05/gid_2012_07_05_texmlb_chamlb_1/inning/inning_all.xml",0,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_06/gid_2012_07_06_minmlb_texmlb_1/inning/inning_all.xml",1,0,2
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_07/gid_2012_07_07_minmlb_texmlb_1/inning/inning_all.xml",1,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_08/gid_2012_07_08_minmlb_texmlb_1/inning/inning_all.xml",1,0,6
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_13/gid_2012_07_13_texmlb_seamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_14/gid_2012_07_14_texmlb_seamlb_1/inning/inning_all.xml",0,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_15/gid_2012_07_15_texmlb_seamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_17/gid_2012_07_17_texmlb_oakmlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_18/gid_2012_07_18_texmlb_oakmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_20/gid_2012_07_20_texmlb_anamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_21/gid_2012_07_21_texmlb_anamlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_22/gid_2012_07_22_texmlb_anamlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_23/gid_2012_07_23_bosmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_24/gid_2012_07_24_bosmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_25/gid_2012_07_25_bosmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_27/gid_2012_07_27_chamlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_29/gid_2012_07_29_chamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_30/gid_2012_07_30_anamlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_31/gid_2012_07_31_anamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_01/gid_2012_08_01_anamlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_02/gid_2012_08_02_anamlb_texmlb_1/inning/inning_all.xml",1,0,6
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_03/gid_2012_08_03_texmlb_kcamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_04/gid_2012_08_04_texmlb_kcamlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_05/gid_2012_08_05_texmlb_kcamlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_06/gid_2012_08_06_texmlb_bosmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_07/gid_2012_08_07_texmlb_bosmlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_08/gid_2012_08_08_texmlb_bosmlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_10/gid_2012_08_10_detmlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_11/gid_2012_08_11_detmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_12/gid_2012_08_12_detmlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_13/gid_2012_08_13_texmlb_nyamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_14/gid_2012_08_14_texmlb_nyamlb_1/inning/inning_all.xml",0,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_15/gid_2012_08_15_texmlb_nyamlb_1/inning/inning_all.xml",0,2,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_16/gid_2012_08_16_texmlb_nyamlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_17/gid_2012_08_17_texmlb_tormlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_18/gid_2012_08_18_texmlb_tormlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_19/gid_2012_08_19_texmlb_tormlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_20/gid_2012_08_20_balmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_21/gid_2012_08_21_balmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_22/gid_2012_08_22_balmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_23/gid_2012_08_23_minmlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_24/gid_2012_08_24_minmlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_25/gid_2012_08_25_minmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_26/gid_2012_08_26_minmlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_27/gid_2012_08_27_tbamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_28/gid_2012_08_28_tbamlb_texmlb_1/inning/inning_all.xml",1,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_29/gid_2012_08_29_tbamlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_31/gid_2012_08_31_texmlb_clemlb_1/inning/inning_all.xml",0,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_01/gid_2012_09_01_texmlb_clemlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_02/gid_2012_09_02_texmlb_clemlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_03/gid_2012_09_03_texmlb_kcamlb_1/inning/inning_all.xml",0,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_04/gid_2012_09_04_texmlb_kcamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_05/gid_2012_09_05_texmlb_kcamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_06/gid_2012_09_06_texmlb_kcamlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_07/gid_2012_09_07_texmlb_tbamlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_08/gid_2012_09_08_texmlb_tbamlb_1/inning/inning_all.xml",0,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_09/gid_2012_09_09_texmlb_tbamlb_1/inning/inning_all.xml",0,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_11/gid_2012_09_11_clemlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_12/gid_2012_09_12_clemlb_texmlb_1/inning/inning_all.xml",1,1,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_14/gid_2012_09_14_seamlb_texmlb_1/inning/inning_all.xml",1,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_15/gid_2012_09_15_seamlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_16/gid_2012_09_16_seamlb_texmlb_1/inning/inning_all.xml",1,0,3
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_18/gid_2012_09_18_texmlb_anamlb_1/inning/inning_all.xml",0,0,2
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_24/gid_2012_09_24_oakmlb_texmlb_1/inning/inning_all.xml",1,1,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_25/gid_2012_09_25_oakmlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_26/gid_2012_09_26_oakmlb_texmlb_1/inning/inning_all.xml",1,0,4
